;time
-1;94,0001
-1;85
-1;88
-1;85
-1;87
-1;86,0001
-1;88
-1;85
-1;86,9999
-1;85,9999
no fopenmp;48,000000
no fopenmp;63,000000
no fopenmp;73,000000
no fopenmp;55,000000
no fopenmp;49,000000
no fopenmp;52,000000
no fopenmp;51,000000
no fopenmp;52,000000
no fopenmp;51,000000
no fopenmp;50,000000
